Time_Key,Timestamp,Temp_UNAM,Temp_BME,Temp_Calibrated,Diff_Temp,Diff_Calibrated,Abs_Diff_Temp,Pct_Error_Temp,Global_MAPE,Global_Pearson,Global_RMSE,Global_R2
2026-02-11 09:25:00,2026-02-11 09:24:43,17.6800,16.7000,16.8700,-0.9800,-0.8100,0.9800,5.5430,24.9858,0.8470,3.4498,0.5296
2026-02-11 08:39:00,2026-02-11 08:39:16,15.1300,15.5000,15.6700,0.3700,0.5400,0.3700,2.4455,24.9858,0.8470,3.4498,0.5296
2026-02-11 08:24:00,2026-02-11 08:24:14,15.4600,13.3000,13.4700,-2.1600,-1.9900,2.1600,13.9715,24.9858,0.8470,3.4498,0.5296
2026-02-11 08:09:00,2026-02-11 08:09:03,13.7400,11.6000,11.7700,-2.1400,-1.9700,2.1400,15.5750,24.9858,0.8470,3.4498,0.5296
2026-02-11 07:24:00,2026-02-11 07:23:40,10.6000,8.3000,8.4700,-2.3000,-2.1300,2.3000,21.6981,24.9858,0.8470,3.4498,0.5296
2026-02-11 06:23:00,2026-02-11 06:23:24,10.1800,8.1000,8.2700,-2.0800,-1.9100,2.0800,20.4322,24.9858,0.8470,3.4498,0.5296
2026-02-11 06:08:00,2026-02-11 06:08:24,10.4700,8.3000,8.4700,-2.1700,-2.0000,2.1700,20.7259,24.9858,0.8470,3.4498,0.5296
2026-02-11 05:53:00,2026-02-11 05:53:24,10.3700,8.3000,8.4700,-2.0700,-1.9000,2.0700,19.9614,24.9858,0.8470,3.4498,0.5296
2026-02-11 04:38:00,2026-02-11 04:37:54,11.1800,9.2000,9.3700,-1.9800,-1.8100,1.9800,17.7102,24.9858,0.8470,3.4498,0.5296
2026-02-11 04:23:00,2026-02-11 04:22:54,11.4300,8.9000,9.0700,-2.5300,-2.3600,2.5300,22.1347,24.9858,0.8470,3.4498,0.5296
2026-02-11 04:08:00,2026-02-11 04:07:55,12.0300,9.4000,9.5700,-2.6300,-2.4600,2.6300,21.8620,24.9858,0.8470,3.4498,0.5296
2026-02-11 03:53:00,2026-02-11 03:52:55,12.3800,10.1000,10.2700,-2.2800,-2.1100,2.2800,18.4168,24.9858,0.8470,3.4498,0.5296
2026-02-11 03:38:00,2026-02-11 03:37:56,12.4800,10.6000,10.7700,-1.8800,-1.7100,1.8800,15.0641,24.9858,0.8470,3.4498,0.5296
2026-02-11 03:23:00,2026-02-11 03:22:57,12.4200,10.3000,10.4700,-2.1200,-1.9500,2.1200,17.0692,24.9858,0.8470,3.4498,0.5296
2026-02-11 03:08:00,2026-02-11 03:07:58,12.6900,10.4000,10.5700,-2.2900,-2.1200,2.2900,18.0457,24.9858,0.8470,3.4498,0.5296
2026-02-11 02:53:00,2026-02-11 02:52:59,12.9200,11.2000,11.3700,-1.7200,-1.5500,1.7200,13.3127,24.9858,0.8470,3.4498,0.5296
2026-02-11 02:38:00,2026-02-11 02:37:59,15.3700,13.3000,13.4700,-2.0700,-1.9000,2.0700,13.4678,24.9858,0.8470,3.4498,0.5296
2026-02-11 01:23:00,2026-02-11 01:22:32,14.8900,11.8000,11.9700,-3.0900,-2.9200,3.0900,20.7522,24.9858,0.8470,3.4498,0.5296
2026-02-11 01:08:00,2026-02-11 01:07:33,15.0400,12.2000,12.3700,-2.8400,-2.6700,2.8400,18.8830,24.9858,0.8470,3.4498,0.5296
2026-02-11 00:52:00,2026-02-11 00:52:28,15.5200,13.7000,13.8700,-1.8200,-1.6500,1.8200,11.7268,24.9858,0.8470,3.4498,0.5296
2026-02-11 00:37:00,2026-02-11 00:37:29,15.7600,14.3000,14.4700,-1.4600,-1.2900,1.4600,9.2640,24.9858,0.8470,3.4498,0.5296
2026-02-11 00:22:00,2026-02-11 00:22:30,15.7500,14.2000,14.3700,-1.5500,-1.3800,1.5500,9.8413,24.9858,0.8470,3.4498,0.5296
2026-02-11 00:08:00,2026-02-11 00:07:30,15.5400,13.8000,13.9700,-1.7400,-1.5700,1.7400,11.1969,24.9858,0.8470,3.4498,0.5296
2026-02-10 23:53:00,2026-02-10 23:52:32,15.9400,14.0000,14.1700,-1.9400,-1.7700,1.9400,12.1706,24.9858,0.8470,3.4498,0.5296
2026-02-10 22:22:00,2026-02-10 22:21:54,17.7800,15.6000,15.7700,-2.1800,-2.0100,2.1800,12.2610,24.9858,0.8470,3.4498,0.5296
2026-02-10 22:07:00,2026-02-10 22:06:56,18.9300,17.1000,17.2700,-1.8300,-1.6600,1.8300,9.6672,24.9858,0.8470,3.4498,0.5296
2026-02-10 21:52:00,2026-02-10 21:51:56,19.8600,18.6000,18.7700,-1.2600,-1.0900,1.2600,6.3444,24.9858,0.8470,3.4498,0.5296
2026-02-10 21:37:00,2026-02-10 21:36:56,20.0000,19.1000,19.2700,-0.9000,-0.7300,0.9000,4.5000,24.9858,0.8470,3.4498,0.5296
2026-02-10 21:22:00,2026-02-10 21:21:58,20.3000,19.5000,19.6700,-0.8000,-0.6300,0.8000,3.9409,24.9858,0.8470,3.4498,0.5296
2026-02-10 21:07:00,2026-02-10 21:06:59,20.6400,19.9000,20.0700,-0.7400,-0.5700,0.7400,3.5853,24.9858,0.8470,3.4498,0.5296
2026-02-10 20:22:00,2026-02-10 20:21:43,20.3700,19.4000,19.5700,-0.9700,-0.8000,0.9700,4.7619,24.9858,0.8470,3.4498,0.5296
2026-02-10 20:07:00,2026-02-10 20:06:38,20.2200,17.8000,17.9700,-2.4200,-2.2500,2.4200,11.9683,24.9858,0.8470,3.4498,0.5296
2026-02-10 19:51:00,2026-02-10 19:51:24,20.8300,18.9000,19.0700,-1.9300,-1.7600,1.9300,9.2655,24.9858,0.8470,3.4498,0.5296
2026-02-10 18:51:00,2026-02-10 18:51:08,22.9400,21.4000,21.5700,-1.5400,-1.3700,1.5400,6.7132,24.9858,0.8470,3.4498,0.5296
2026-02-10 18:06:00,2026-02-10 18:05:53,24.8800,24.4000,24.5700,-0.4800,-0.3100,0.4800,1.9293,24.9858,0.8470,3.4498,0.5296
2026-02-10 17:51:00,2026-02-10 17:50:50,26.0000,25.3000,25.4700,-0.7000,-0.5300,0.7000,2.6923,24.9858,0.8470,3.4498,0.5296
2026-02-10 16:50:00,2026-02-10 16:50:27,27.1500,27.3000,27.4700,0.1500,0.3200,0.1500,0.5525,24.9858,0.8470,3.4498,0.5296
2026-02-10 07:14:00,2026-02-10 07:14:29,7.3330,5.0000,5.1700,-2.3330,-2.1630,2.3330,31.8151,24.9858,0.8470,3.4498,0.5296
2026-02-10 06:59:00,2026-02-10 06:59:19,7.1970,5.1000,5.2700,-2.0970,-1.9270,2.0970,29.1371,24.9858,0.8470,3.4498,0.5296
2026-02-10 06:44:00,2026-02-10 06:43:53,7.1900,5.0000,5.1700,-2.1900,-2.0200,2.1900,30.4590,24.9858,0.8470,3.4498,0.5296
2026-02-10 06:29:00,2026-02-10 06:28:51,7.3950,4.6000,4.7700,-2.7950,-2.6250,2.7950,37.7958,24.9858,0.8470,3.4498,0.5296
2026-02-10 06:14:00,2026-02-10 06:13:49,7.5850,4.3000,4.4700,-3.2850,-3.1150,3.2850,43.3092,24.9858,0.8470,3.4498,0.5296
2026-02-10 05:59:00,2026-02-10 05:58:47,6.8950,4.7000,4.8700,-2.1950,-2.0250,2.1950,31.8347,24.9858,0.8470,3.4498,0.5296
2026-02-10 05:44:00,2026-02-10 05:43:49,7.3190,4.9000,5.0700,-2.4190,-2.2490,2.4190,33.0510,24.9858,0.8470,3.4498,0.5296
2026-02-10 05:29:00,2026-02-10 05:28:42,7.6770,4.5000,4.6700,-3.1770,-3.0070,3.1770,41.3834,24.9858,0.8470,3.4498,0.5296
2026-02-10 05:14:00,2026-02-10 05:13:38,8.3600,5.6000,5.7700,-2.7600,-2.5900,2.7600,33.0144,24.9858,0.8470,3.4498,0.5296
2026-02-10 04:59:00,2026-02-10 04:58:38,8.4400,5.6000,5.7700,-2.8400,-2.6700,2.8400,33.6493,24.9858,0.8470,3.4498,0.5296
2026-02-10 04:44:00,2026-02-10 04:43:39,8.2800,4.8000,4.9700,-3.4800,-3.3100,3.4800,42.0290,24.9858,0.8470,3.4498,0.5296
2026-02-10 04:29:00,2026-02-10 04:28:41,8.4200,5.0000,5.1700,-3.4200,-3.2500,3.4200,40.6176,24.9858,0.8470,3.4498,0.5296
2026-02-10 04:14:00,2026-02-10 04:13:41,8.9600,6.1000,6.2700,-2.8600,-2.6900,2.8600,31.9196,24.9858,0.8470,3.4498,0.5296
2026-02-10 03:59:00,2026-02-10 03:58:42,8.7300,5.7000,5.8700,-3.0300,-2.8600,3.0300,34.7079,24.9858,0.8470,3.4498,0.5296
2026-02-10 03:44:00,2026-02-10 03:43:41,8.4200,5.6000,5.7700,-2.8200,-2.6500,2.8200,33.4917,24.9858,0.8470,3.4498,0.5296
2026-02-10 03:29:00,2026-02-10 03:28:36,8.8400,6.3000,6.4700,-2.5400,-2.3700,2.5400,28.7330,24.9858,0.8470,3.4498,0.5296
2026-02-10 02:59:00,2026-02-10 02:58:36,9.6100,7.2000,7.3700,-2.4100,-2.2400,2.4100,25.0780,24.9858,0.8470,3.4498,0.5296
2026-02-10 02:44:00,2026-02-10 02:43:36,9.5800,6.9000,7.0700,-2.6800,-2.5100,2.6800,27.9749,24.9858,0.8470,3.4498,0.5296
2026-02-10 02:29:00,2026-02-10 02:28:36,9.7400,7.2000,7.3700,-2.5400,-2.3700,2.5400,26.0780,24.9858,0.8470,3.4498,0.5296
2026-02-10 02:14:00,2026-02-10 02:13:37,10.3500,7.4000,7.5700,-2.9500,-2.7800,2.9500,28.5024,24.9858,0.8470,3.4498,0.5296
2026-02-10 01:59:00,2026-02-10 01:58:35,11.2200,8.0000,8.1700,-3.2200,-3.0500,3.2200,28.6988,24.9858,0.8470,3.4498,0.5296
2026-02-10 01:44:00,2026-02-10 01:43:37,10.9700,8.4000,8.5700,-2.5700,-2.4000,2.5700,23.4275,24.9858,0.8470,3.4498,0.5296
2026-02-10 01:29:00,2026-02-10 01:28:36,11.3300,8.8000,8.9700,-2.5300,-2.3600,2.5300,22.3301,24.9858,0.8470,3.4498,0.5296
2026-02-10 01:14:00,2026-02-10 01:13:37,11.8100,9.3000,9.4700,-2.5100,-2.3400,2.5100,21.2532,24.9858,0.8470,3.4498,0.5296
2026-02-10 00:59:00,2026-02-10 00:58:39,12.0700,9.8000,9.9700,-2.2700,-2.1000,2.2700,18.8070,24.9858,0.8470,3.4498,0.5296
2026-02-10 00:44:00,2026-02-10 00:43:34,11.3000,9.5000,9.6700,-1.8000,-1.6300,1.8000,15.9292,24.9858,0.8470,3.4498,0.5296
2026-02-10 00:28:00,2026-02-10 00:28:29,11.4800,9.6000,9.7700,-1.8800,-1.7100,1.8800,16.3763,24.9858,0.8470,3.4498,0.5296
2026-02-10 00:14:00,2026-02-10 00:13:31,12.4900,10.6000,10.7700,-1.8900,-1.7200,1.8900,15.1321,24.9858,0.8470,3.4498,0.5296
2026-02-09 23:59:00,2026-02-09 23:58:32,12.7300,9.6000,9.7700,-3.1300,-2.9600,3.1300,24.5876,24.9858,0.8470,3.4498,0.5296
2026-02-09 23:44:00,2026-02-09 23:43:34,13.4000,10.0000,10.1700,-3.4000,-3.2300,3.4000,25.3731,24.9858,0.8470,3.4498,0.5296
2026-02-09 23:29:00,2026-02-09 23:28:31,13.2500,10.7000,10.8700,-2.5500,-2.3800,2.5500,19.2453,24.9858,0.8470,3.4498,0.5296
2026-02-09 23:14:00,2026-02-09 23:13:32,14.1000,13.1000,13.2700,-1.0000,-0.8300,1.0000,7.0922,24.9858,0.8470,3.4498,0.5296
2026-02-09 22:58:00,2026-02-09 22:58:30,14.7900,13.3000,13.4700,-1.4900,-1.3200,1.4900,10.0744,24.9858,0.8470,3.4498,0.5296
2026-02-09 22:43:00,2026-02-09 22:43:29,15.0400,13.3000,13.4700,-1.7400,-1.5700,1.7400,11.5691,24.9858,0.8470,3.4498,0.5296
2026-02-09 21:58:00,2026-02-09 21:58:11,16.0300,14.6000,14.7700,-1.4300,-1.2600,1.4300,8.9208,24.9858,0.8470,3.4498,0.5296
